Event ID,Team 1 ID,RatingTotal,Rank
2981,7932,0,894,
2981,7966,1,09116,
2981,8076,0,95733,
2982,7454,1,43,
2982,8078,0,776,
2983,8092,0,99984,
2983,8093,0,90867,
2983,8094,0,755,
2983,8095,1,3405,
2984,7314,1,21534,
2984,7315,0,768,
2984,7316,1,21366,
2984,8096,0,834,
2985,6366,1,71053,
2985,8097,1,3005,
2985,8098,0,311,
2985,8099,0,203,
2986,5956,1,46,
2986,8114,1,1315,
2986,8115,0,709,
2986,8116,0,61,
2987,7801,1,3395,
2987,7880,1,01,
2987,8133,0,63,
2988,7217,1,3285,
2988,7886,0,774,
2988,8130,1,32,
2988,8132,0,538,
2990,6500,1,1345,
2990,7253,1,307,
2990,7681,1,199,
2990,7834,0,64,
2990,8100,1,01106,
2990,8101,0,871,
2990,8102,0,823,
2990,8103,0,94267,
2991,7331,1,018,
2991,7434,0,902,
2991,7865,1,176,
2991,8107,1,086,
2992,7642,0,564,
2992,8105,1,128,
2992,8138,1,
2992,8139,1,616,
2993,6807,0,7995,
2993,7865,1,3785,
2993,8105,1,27125,
2993,8139,0,616,
2994,7666,0,81,
2994,8108,1,364,
2994,8109,1,068,
2994,8110,1,014,
2995,6639,0,84,
2995,7666,0,85,
2995,7848,1,366,
2995,8131,1,025,
2996,7848,0,837,
2996,8108,1,341,
2996,8109,1,307,
2996,8131,0,819,
2997,6593,0,858,
2997,8109,1,209,
2999,4674,1,18125,
2999,6131,0,942,
2999,7649,1,01533,
2999,7856,1,03263,
3000,4468,1,06075,
3000,4674,1,26517,
3000,5524,0,9535,
3000,6297,1,103,
3000,6693,0,91395,
3000,6896,1,17267,
3000,7797,1,14867,
3000,7820,1,0425,
3000,7865,1,232,
3000,8211,0,8555,
3000,8243,0,725,
3001,5153,1,039,
3001,5154,0,73467,
3001,5158,1,28562,
3001,8111,1,0435,
3002,4602,1,353,
3002,4606,1,02033,
3002,4992,1,05,
3002,6745,1,18166,
3002,6762,0,913,
3002,6896,1,2079,
3002,6978,1,05533,
3002,7331,1,244,
3002,7367,0,991,
3002,7397,1,111,
3002,7454,1,206,
3002,7489,0,815,
3002,7701,1,041,
3002,7743,0,728,
3002,7856,1,0281,
3002,7969,0,862,
3002,8064,1,10775,
3002,8119,1,027,
3003,6033,1,12034,
3003,6799,1,104,
3003,6947,1,3175,
3003,7081,1,0255,
3003,7614,1,0846,
3003,7831,0,959,
3003,7852,1,125,
3003,8117,0,672,
3004,4602,1,02466,
3004,5395,1,136,
3004,6745,0,9505,
3004,6896,1,0285,
3004,7331,1,2385,
3004,7454,0,72,
3004,7701,1,29408,
3004,8064,0,90667,
3005,6799,1,347,
3005,7653,1,3675,
3005,8094,0,731,
3005,8121,0,773,
3005,8122,0,655,
3005,8123,1,053,
3005,8124,0,737,
3005,8125,1,1305,
3006,6762,1,1044,
3006,7340,1,164,
3006,7367,0,814,
3006,7835,0,798,
3006,7864,0,974,
3006,7900,1,1215,
3006,8054,0,608,
3006,8120,1,25933,
3008,4863,1,20667,
3008,7606,0,98633,
3008,7716,1,05667,
3009,5181,0,926,
3009,6192,1,28,
3009,7962,1,528,
3009,8206,0,892,
3009,8322,0,844,
3009,8323,1,254,
3009,8324,1,294,
3009,8325,0,602,
3011,6033,1,03867,
3011,6619,0,997,
3011,6947,1,138,
3011,7081,1,23,
3011,7653,1,05133,
3011,8121,0,948,
3011,8123,1,016,
3011,8125,1,253,
3012,5728,0,692,
3012,7187,1,324,
3012,7870,0,951,
3012,7872,0,9996,
3013,5956,0,613,
3013,6366,1,07425,
3013,6710,1,543,
3013,7217,1,23743,
3013,7316,0,944,
3013,7924,1,122,
3013,8097,0,657,
3015,5293,0,9178,
3015,6468,1,142,
3015,8021,1,204,
3017,4602,1,009,
3017,5310,0,7,
3017,5929,0,856,
3017,5988,0,994,
3017,5991,1,2752,
3017,6094,0,96733,
3017,6651,0,952,
3017,7175,1,46717,
3017,7532,0,946,
3017,7613,1,10267,
3017,7732,0,81,
3017,8068,1,06875,
3017,8242,1,2605,
3017,8303,0,514,
3017,8308,0,88,
3017,8309,0,588,
3018,4643,0,928,
3018,5005,0,894,
3018,5973,1,2545,
3018,5974,0,99,
3018,6211,1,37925,
3018,6290,1,018,
3018,6301,1,1885,
3018,6673,0,97533,
3018,6811,0,92492,
3018,7010,1,284,
3018,7557,1,046,
3018,7878,0,738,
3018,7882,0,71,
3018,7924,1,03467,
3018,8085,0,902,
3018,8319,0,574,
3019,4929,0,93554,
3019,6322,1,026,
3019,7197,1,084,
3019,7367,1,0101,
3019,7454,1,069,
3019,7900,1,10926,
3019,7969,1,30472,
3019,8120,0,9472,
3019,8135,0,9264,
3019,8260,1,147,
3021,8046,0,87,
3021,8145,1,257,
3022,6322,1,03,
3022,7982,1,092,
3024,5524,1,23225,
3024,6964,1,00133,
3024,8166,1,002,
3024,8167,0,88367,
3025,7797,1,1524,
3025,7819,0,886,
3025,7900,1,0636,
3025,8045,0,998,
3026,6352,0,861,
3026,7348,1,29025,
3026,8046,0,986,
3026,8145,1,02833,
3026,8172,1,062,
3026,8259,1,12313,
3027,7649,1,172,
3027,8173,0,95933,
3028,7331,0,587,
3028,7865,1,545,
3029,6896,0,989,
3029,7454,1,1739,
3029,7649,1,10975,
3029,7666,0,812,
3029,7732,0,899,
3029,7856,1,02721,
3029,7998,1,0645,
3029,8174,1,02367,
3030,6570,1,171,
3030,6577,0,948,
3030,6762,0,744,
3030,7820,0,958,
3030,7864,1,06533,
3030,7900,0,924,
3030,8120,1,21933,
3030,8135,1,028,
3031,5176,1,38833,
3031,6350,0,826,
3031,8175,1,1375,
3031,8176,0,64,
3031,8177,1,0725,
3031,8178,0,851,
3031,8179,0,78883,
3031,8180,1,01733,
3032,4773,0,758,
3032,6947,1,439,
3033,6352,0,956,
3033,7348,1,308,
3033,8046,0,798,
3033,8047,1,2775,
3034,4501,0,962,
3034,4929,1,022,
3034,6745,1,1325,
3034,7009,0,747,
3034,7367,1,04467,
3034,7669,0,988,
3034,7820,1,15233,
3034,8184,1,1728,
3035,4573,0,641,
3035,4602,1,4855,
3035,5347,0,92067,
3035,6411,0,926,
3035,6762,0,85133,
3035,7101,1,191,
3035,7397,1,368,
3035,7472,0,757,
3035,7546,0,886,
3035,7668,1,12847,
3035,7669,0,99933,
3035,7701,1,2575,
3035,7946,1,15475,
3035,7998,1,092,
3035,8183,1,03,
3035,8190,0,73267,
3036,6322,1,3332,
3036,7009,0,858,
3036,7669,0,9465,
3036,7743,1,04933,
3036,7864,1,08833,
3036,7870,1,112,
3036,8068,0,90333,
3036,8100,0,92667,
3037,4611,1,0095,
3037,5412,1,21383,
3037,6745,1,24466,
3037,6762,1,06866,
3037,7669,0,9695,
3037,7820,0,94717,
3037,7969,0,89533,
3037,8185,0,944,
3038,6033,1,14487,
3038,6787,1,075,
3038,6799,1,006,
3038,6947,1,24517,
3038,7081,0,885,
3038,7653,1,001,
3038,7831,0,87067,
3038,7936,0,73,
3039,8186,1,155,
3039,8187,0,82733,
3039,8188,0,69,
3039,8189,1,2695,
3040,5873,1,00734,
3040,6811,1,1575,
3040,8060,1,09467,
3040,8085,1,0352,
3040,8246,1,17867,
3040,8247,0,983,
3040,8253,1,109,
3041,4602,0,89267,
3041,4929,0,917,
3041,6745,1,1885,
3041,7168,1,05083,
3041,7425,0,98533,
3041,7613,1,0495,
3041,7701,1,086,
3041,7870,1,004,
3042,7316,0,722,
3042,7721,1,00534,
3042,8195,1,30266,
3042,8229,1,17333,
3043,5153,1,3615,
3043,5154,0,792,
3043,5158,1,2925,
3043,6293,0,952,
3043,8111,1,056,
3043,8192,0,723,
3043,8193,0,759,
3044,5013,0,774,
3044,6108,1,23675,
3044,6192,0,9495,
3044,6422,0,82667,
3044,6715,1,11987,
3044,7344,1,23917,
3044,7480,0,98067,
3044,7733,0,97,
3044,7837,0,748,
3044,8204,0,854,
3044,8205,0,579,
3044,8206,1,01267,
3044,8207,1,22378,
3044,8208,0,832,
3045,6033,1,316,
3045,6947,1,595,
3045,7081,0,8099,
3045,8051,0,509,
3045,8123,1,136,
3045,8125,0,91154,
3045,8216,0,866,
3050,7229,0,93133,
3050,7655,1,19933,
3051,4501,0,99867,
3051,4602,1,2182,
3051,6094,1,097,
3051,6855,1,34733,
3051,7009,1,072,
3051,7143,0,564,
3051,7197,0,952,
3051,7264,0,802,
3051,7613,1,08,
3051,8064,0,89267,
3051,8081,0,868,
3051,8120,1,2545,
3051,8242,1,004,
3051,8263,0,884,
3051,8264,0,862,
3051,8265,0,834,
3052,4468,1,02667,
3052,4674,1,2112,
3052,6134,1,37533,
3052,7197,0,9985,
3052,7397,0,646,
3052,7613,0,9992,
3052,7668,0,826,
3052,7820,0,99,
3052,7865,1,12242,
3052,7898,0,962,
3052,7900,0,8,
3052,8105,0,778,
3052,8113,0,853,
3052,8127,0,774,
3053,4643,1,1935,
3053,5479,1,27,
3053,5873,1,03767,
3053,6301,1,154,
3053,6792,0,82,
3053,7880,1,16366,
3053,7924,0,99467,
3053,7996,1,01,
3053,8049,1,28525,
3053,8181,0,876,
3053,8221,0,998,
3053,8266,1,07,
3053,8268,0,85,
3053,8269,0,832,
3053,8270,0,9535,
3053,8271,0,956,
3054,6301,1,4445,
3054,6707,1,1128,
3054,6792,1,042,
3054,7217,0,711,
3054,7632,0,852,
3054,8181,1,24633,
3054,8270,0,563,
3054,8296,0,854,
3055,4602,1,017,
3055,4674,0,9295,
3055,5929,1,26575,
3055,6134,0,7175,
3055,6855,1,118,
3055,7175,1,10333,
3056,4643,1,235,
3056,5005,1,04025,
3056,6118,1,1615,
3056,6301,1,087,
3056,6707,0,864,
3056,7557,1,0135,
3062,4674,0,979,
3062,5310,0,9155,
3062,5929,0,993,
3062,5991,1,2494,
3063,4501,0,962,
3063,5195,0,895,
3063,6343,1,16133,
3063,6693,1,268,
3064,6248,1,2985,
3064,7109,0,75133,
3064,7806,1,09284,
3064,8239,0,84867,
3065,7109,1,16133,
3065,7806,1,05933,
3065,8239,1,324,
3065,8240,0,865,
3066,4643,1,29333,
3066,5873,0,765,
3066,6118,1,136,
3066,7726,1,195,
3066,8232,0,582,
3066,8233,0,943,
3066,8234,1,0445,
3066,8235,0,638,
3067,7278,1,15,
3067,7354,1,4935,
3067,7399,0,998,
3067,8198,0,512,
3067,8199,0,882,
3067,8200,0,811,
3067,8202,1,296,
3067,8203,0,729,
3068,7567,0,90275,
3068,7606,1,14195,
3068,7660,1,15225,
3068,7716,0,904,
3070,7739,1,29467,
3070,8212,0,826,
3071,6782,1,071,
3071,8186,1,318,
3071,8214,0,871,
3071,8215,0,721,
3073,5121,1,25033,
3073,6028,1,1,
3073,6322,1,3085,
3073,7425,1,0345,
3073,7566,0,8,
3073,7732,0,91867,
3073,7864,0,969,
3073,8217,0,728,
3074,6352,0,894,
3074,7348,1,32,
3074,8000,0,664,
3074,8048,1,144,
3074,8145,1,204,
3074,8327,1,282,
3076,4865,0,83666,
3076,6248,1,0445,
3076,6898,1,08222,
3076,7092,1,0058,
3076,7479,1,00091,
3076,7606,1,14203,
3076,7660,1,26004,
3076,7716,0,8635,
3078,5293,1,06017,
3078,7092,1,162,
3078,7655,0,88,
3078,7803,1,004,
3079,7805,0,928,
3079,7962,1,3155,
3079,8206,0,96133,
3079,8261,0,856,
3080,6353,1,416,
3080,6774,1,655,
3080,7365,0,868,
3080,7839,1,637,
3080,8061,0,664,
3080,8218,1,0375,
3080,8219,0,91484,
3080,8220,1,348,
3082,7340,1,17383,
3082,8236,0,861,
3082,8237,0,773,
3082,8238,1,2008,
3083,5293,1,0335,
3083,6010,1,529,
3083,6468,0,861,
3083,7967,0,9525,
3083,8021,1,2645,
3083,8222,0,734,
3083,8223,0,747,
3083,8224,1,1835,
3084,8225,1,30917,
3084,8226,0,681,
3084,8227,0,788,
3084,8228,1,1684,
3086,5680,1,17975,
3086,6010,0,95,
3086,8008,0,9164,
3086,8021,1,20884,
3087,4970,1,24,
3087,5412,1,1806,
3087,5579,0,95867,
3087,6576,1,02,
3087,8230,0,81067,
3088,5293,1,33,
3088,6468,1,029,
3088,6922,1,0375,
3088,7594,0,781,
3088,7967,0,64,
3088,8021,1,417,
3088,8044,1,15,
3088,8224,1,066,
3089,6058,0,829,
3089,6415,1,4935,
3089,6628,0,9865,
3089,8231,0,605,
3090,4929,0,86,
3090,5579,1,356,
3090,6448,1,034,
3090,7101,0,96216,
3090,7681,1,087,
3090,7820,0,962,
3090,7900,1,17633,
3090,8244,0,514,
3091,4822,0,96314,
3091,6132,1,0394,
3091,6297,1,07629,
3091,6298,1,23316,
3092,6297,0,844,
3092,7234,1,294,
3093,6669,1,00267,
3093,7020,1,036,
3093,7367,0,886,
3093,7701,0,96,
3093,7713,1,0935,
3093,7797,0,85,
3093,7898,0,915,
3093,8120,1,05906,
3094,7187,1,0644,
3094,7367,1,1628,
3094,7566,1,13,
3094,7820,0,9048,
3094,7900,0,9175,
3094,8105,0,966,
3094,8120,1,232,
3094,8135,0,769,
3095,4468,1,626,
3095,4763,1,126,
3095,6855,0,994,
3095,7197,0,994,
3095,7397,0,872,
3095,7489,0,506,
3095,7718,1,596,
3095,7900,1,346,
3095,7969,1,22,
3095,8105,0,782,
3095,8212,1,084,
3095,8301,0,514,
3095,8302,0,762,
3095,8305,0,974,
3095,8306,1,216,
3095,8307,1,348,
3096,6366,1,68,
3096,7289,0,956,
3096,7504,1,09,
3096,7782,1,15,
3096,8084,1,278,
3096,8221,1,704,
3096,8310,0,828,
3096,8311,0,498,
3096,8313,1,012,
3096,8314,0,812,
3096,8315,0,492,
3096,8316,1,15,
3096,8317,1,35,
3096,8318,1,154,
3097,4468,1,0025,
3097,4674,1,048,
3097,4763,0,721,
3097,4804,1,0296,
3097,5310,1,07533,
3097,5395,1,09583,
3097,5929,1,333,
3097,6134,1,18373,
3097,7718,0,675,
3097,7865,0,874,
3097,7900,1,05543,
3097,7969,0,928,
3097,8212,0,769,
3097,8306,0,946,
3098,4643,1,0505,
3098,5005,1,31,
3098,6118,0,895,
3098,6366,0,91,
3098,7157,1,183,
3098,7782,0,824,
3098,8049,1,068,
3098,8084,0,914,
3098,8181,1,1215,
3098,8221,1,006,
3098,8312,0,515,
3098,8316,0,869,
3098,8317,0,963,
3098,8318,0,891,
3098,8328,1,15759,
3099,6715,1,2965,
3099,8254,0,928,
3099,8255,0,875,
3099,8256,0,979,
3100,6782,1,14833,
3100,8187,1,043,
3100,8215,1,004,
3100,8257,0,98467,
3103,4970,1,221,
3103,4978,1,0655,
3103,7441,1,082,
3103,8258,0,86,
3104,6417,1,106,
3104,6418,1,1875,
3104,6419,0,825,
3104,6420,1,069,
3105,4606,0,865,
3105,4907,0,983,
3105,6745,1,14484,
3105,6896,1,052,
3105,7020,1,2345,
3105,7856,0,94742,
3105,7898,1,05025,
3105,8064,0,808,
3106,6782,1,011,
3106,7982,1,05133,
3106,8186,1,10667,
3107,7726,1,436,
3107,8273,0,629,
3107,8274,0,754,
3107,8275,1,1605,
3108,5121,1,2,
3108,6666,0,7,
3108,7253,1,05133,
3108,7340,1,283,
3108,7668,1,161,
3108,7820,1,122,
3108,8277,0,751,
3108,8278,1,058,
3109,5167,1,06466,
3109,7728,0,924,
3109,8211,1,1596,
3109,8280,0,87867,
3109,8282,1,106,
3109,8283,1,135,
3110,6855,1,07,
3110,7743,1,333,
3110,7776,0,94533,
3110,8010,1,1015,
3110,8173,1,0008,
3110,8285,0,688,
3110,8286,1,015,
3110,8287,0,85,
3111,4602,1,05033,
3111,7713,1,13563,
3111,7743,1,00653,
3111,8064,1,0478,
3118,7497,1,20857,
3118,7498,1,25775,
3118,7964,0,99333,
3118,8127,0,95334,
3118,8289,0,9865,
3118,8290,0,68,
3118,8291,1,256,
3118,8292,0,863,
3119,6033,0,915,
3119,6619,0,99616,
3119,6947,1,21667,
3119,7081,0,858,
3119,7653,1,15308,
3119,7852,1,03533,
3119,8051,0,942,
3119,8297,1,1445,
3120,7253,1,04875,
3120,7681,1,2215,
3120,8068,1,05,
3120,8100,0,843,
3120,8103,0,771,
3120,8209,1,09575,
3120,8248,1,17308,
3120,8298,0,745,
3123,6343,0,91733,
3123,6693,1,172,
3124,6630,1,03133,
3124,7137,0,619,
3124,7653,1,36,
3124,7699,0,9988,
3124,8121,1,125,
3124,8122,0,975,
3124,8123,0,63,
3124,8300,1,189,
3125,5013,1,296,
3125,7421,1,415,
3125,8205,0,951,
3125,8320,0,831,
3126,6774,1,386,
3126,7839,0,668,
3127,8191,1,356,
3127,8330,0,755,
3128,5579,1,103,
3128,7187,0,854,
3128,7454,1,004,
3128,7472,0,88,
3128,7489,1,19067,
3128,7681,1,17734,
3128,7820,1,05333,
3128,8135,1,018,
3130,5412,0,984,
3130,6745,0,567,
3130,7681,1,08607,
3130,8068,1,338,
